model_implied_volatility_ask,model_implied_volatility_bid,model_implied_volatility
0.218408919789003,0.203869095204632,0.216960249995391
0.217396977327465,0.203328747739015,0.215496024502053
0.216443942179983,0.202878172237749,0.214070026998534
0.215550458146595,0.202515144942298,0.212683917854403
0.214716927402125,0.202237034777591,0.211339276205608
0.213943508931653,0.202040870286419,0.210037583882688
0.213230121054669,0.201923407790491,0.208780209947023
0.212576447865659,0.201881198148492,0.207568396224063
0.211981949280048,0.201910649967138,0.20640324421293
0.211445874257922,0.202008087659601,0.20528570372438
0.210967276690125,0.20216980328023,0.204216563554347
0.210545033375151,0.202392101552677,0.203196444440051
0.21017786349143,0.202671337923388,0.202225794472897
0.209864348975843,0.203003949801173,0.201304887061305
0.209602955251687,0.203386481385034,0.200433821451917
0.209392051802293,0.203815602643239,0.199612525734198
0.209229932154103,0.20428812309844,0.19884076217618
0.20911483290918,0.204801001109926,0.198118134671961
0.209044951546245,0.205351349338624,0.19744409802778
0.209018462786811,0.205936437045658,0.196817968775031
0.209033533395163,0.206553689821654,0.196238937176188
0.209088335345208,0.207200687280111,0.19570608008293
0.209181057342202,0.207875159180253,0.195218374313299
0.209309914732347,0.208574980377563,0.194774710234521
0.209473157868384,0.20929816493656,0.194373905267386
0.209669079025166,0.210042859682171,0.194014717064119
0.209896017976848,0.210807337414296,0.193695856151778
0.210152366357751,0.21158998996494,0.19341599787471
0.386431823619168,0.383153515843207,0.385714874058023
0.384113764905789,0.380857211975303,0.383378536122701
0.381785339190792,0.378550577252566,0.381031752339732
0.379446413233471,0.376233475522521,0.378674393587818
0.377096852874168,0.373905769427256,0.376306330355091
0.374736523178758,0.371567320523048,0.373927432936502
0.37236528860396,0.369217989418516,0.371537571657477
0.369983013185901,0.366857635933497,0.369136617126841
0.367589560754636,0.364486119281121,0.366724440522416
0.36518479517768,0.362103298275818,0.364300913913042
0.362768580635916,0.359709031570357,0.36186591062126
0.360340781935684,0.357303177925342,0.359419305631365
0.357901264861297,0.35488559651504,0.356960976048112
0.355449896572705,0.352456147273857,0.354490801611971
0.352986546053644,0.3500146912883,0.352008665277553
0.350511084616198,0.347561091239852,0.349514453862602
0.348023386468444,0.345095211904858,0.347008058775838
0.345523329352641,0.342616920718224,0.34448937683295
0.343010795262325,0.340126088408615,0.341958311171132
0.340485671247699,0.33762258971372,0.339414772273833
0.337947850319808,0.335106304185244,0.336858679118783
0.335397232465309,0.332577117094457,0.334289960463939
0.33283372578504,0.330034920450453,0.331708556287762
0.330257247771202,0.327479614144768,0.329114419402206
0.327667726739773,0.324911107237691,0.326507517258986
0.325065103436751,0.322329319403467,0.323887833972165
0.322449332839079,0.319734182553676,0.321255372582798
0.319820386173573,0.31712564266047,0.318610157594391
0.31717825317995,0.314503661803894,0.315952237811266
0.314522944647091,0.311868220470479,0.313281689515534
0.311854495255051,0.309219320133494,0.310598620022413
0.309172966759023,0.306556986148813,0.307903171657889
0.306478451555456,0.303881271004219,0.305195526207379
0.303771076674943,0.301192257964302,0.302475909888959
0.301051008251071,0.298490065157637,0.299744598909851
0.298318456519421,0.295774850157953,0.297001925670108
0.295573681406009,0.293046815116175,0.294248285682677
0.292816998769655,0.290306212505742,0.291484145283925
0.290048787367925,0.287553351549081,0.28871005021318
0.287269496621099,0.284788605398634,0.285926635143177
0.284479655252772,0.282012419150926,0.283134634245165
0.281679880888774,0.279225318776569,0.280334892871927
0.278870890697424,0.276427921052322,0.277528380438111
0.276053513152975,0.273620944582646,0.274716204568849
0.273228700999335,0.270805221996775,0.271899626572886
0.270397545481508,0.26798171340198,0.269080078273509
0.267561291895897,0.265151521162999,0.266259180196748
0.264721356485635,0.262315906059583,0.263438761068886
0.261879344670856,0.25947630484662,0.260620878510648
0.259037070553306,0.256634349201323,0.257807840729826
0.25619657756646,0.25379188598647,0.255002228903506
0.253360160052606,0.250950998683652,0.252206919801519
0.250530385433269,0.248114029752023,0.249425108031228
0.24771011649526,0.2452836035419,0.24666032707848
0.244902533138915,0.242462649234976,0.243916468081818
0.242111152726766,0.239654423091369,0.241197795012318
0.239339847932291,0.23686252905767,0.238508954651566
0.236592860726472,0.234090936533043,0.235854979485747
0.233874810868328,0.231343993810949,0.233241281395402
0.231190697006812,0.228626435428825,0.230673633860767
0.228545888288425,0.225943381393466,0.228158140375801
0.225946104241776,0.223300326044061,0.22570118693229
0.223397380731576,0.22070311421784,0.22330937686235
0.220906020000765,0.218157902455634,0.220989447066167
0.21847852330956,0.215671103291365,0.218748165728491
0.21612150547861,0.213249311270526,0.216592213023332
0.213841591764338,0.210899210278068,0.214528047940787
0.211645298904177,0.208627463027559,0.212561766091321
0.209538903771687,0.206440585115969,0.2106989549342
0.207528304713745,0.204344807757543,0.20894455408202
0.20561888208498,0.202345934981333,0.207302728901919
0.203815365502928,0.200449202463644,0.205776765378738
0.202121715695974,0.198659146009464,0.20436899305685
0.200541028354676,0.19697948777819,0.203080740917777
0.199075466097415,0.195413047550496,0.201912328512938
0.197726222640714,0.193961684680173,0.20086309189713
0.196493520773837,0.192626274047388,0.199931441279956
0.195376643114233,0.191406716636119,0.199114945169472
0.194373992219197,0.190301982672098,0.198410434358062
0.193483174747876,0.189310182938268,0.197814118486993
0.192701103193694,0.188428662206008,0.197321708076868
0.19202410829391,0.187654107823171,0.196928535674887
0.191448055500815,0.186982666383858,0.196629670938136
0.190968459710561,0.186410061951549,0.196420025829186
0.190580593592081,0.18593171032601,0.196294447459438
0.190279586142603,0.185542825121134,0.196247797340495
0.190060509353344,0.185238512759897,0.196275016813613
0.189918451983078,0.185013854742142,0.196371179190325
0.189848580342903,0.184863976603618,0.19653152965939
0.189846186670936,0.184784103814083,0.19675151432563
0.189906726130822,0.184769605452865,0.197026799885688
0.19002584373239,0.184816026873742,0.197353285457796
0.190199392585061,0.184919112764263,0.197727108007084
0.190423444894293,0.185074822059472,0.198144642678508
0.190694297034637,0.185279336126756,0.198602499192197
0.191008469909612,0.185529061531958,0.199097515289977
0.191362705661918,0.185820628554873,0.199626748059864
0.191753961644023,0.186150886465446,0.200187463815324
0.192179402410312,0.18651689641488,0.20077712707243
0.192636390354445,0.186915922647656,0.201393389052177
0.420515294193873,0.416430737107429,0.386181467294653
0.418234792235421,0.414180801964415,0.383974612432962
0.4159458827142,0.411922534037585,0.381758765615271
0.413648492421081,0.409655857429677,0.379533830119562
0.411342549310383,0.407380697118917,0.377299709527969
0.40902798270698,0.405096979142379,0.375056307909894
0.406704723533288,0.402804630797246,0.372803530025753
0.404372704557985,0.400503580861613,0.3705412815535
0.402031860668443,0.39819375983665,0.368269469340254
0.399682129169061,0.395875100212088,0.365988001681635
0.3973234501079,0.393547536757203,0.36369678863165
0.394955766634229,0.391211006839663,0.361395742346326
0.392579025389834,0.388865450774812,0.359084777464559
0.390193176937241,0.386510812208247,0.356763811530061
0.387798176228249,0.384147038534782,0.354432765458695
0.385393983116538,0.381774081357175,0.352091564055908
0.382980562918424,0.37939189698835,0.349740136589527
0.380557887026243,0.377000447001165,0.34737841742368
0.378125933579239,0.374599698830152,0.345006346720274
0.37568468819729,0.372189626430092,0.342623871215097
0.373234144783285,0.369770210996706,0.340230945076382
0.370774306400498,0.367341441755251,0.337827530854492
0.36830518623186,0.364903316823315,0.335413600532276
0.365826808628649,0.362455844154695,0.332989136686667
0.363339210256764,0.359999042571808,0.330554133773158
0.360842441349446,0.3575329428948,0.328108599545994
0.358336567076048,0.355057589176142,0.325652556628212
0.355821669037228,0.3525730400503,0.323186044247064
0.353297846897753,0.350079370208811,0.320709120151867
0.350765220168961,0.347576672011919,0.318221862732975
0.348223930153751,0.345065057248771,0.315724373362259
0.345674142067883,0.342544659059046,0.313216778977344
0.343116047352199,0.340015634029748,0.310699234933749
0.340549866191197,0.337478164481758,0.308171928151024
0.337975850254174,0.334932460961583,0.305635080580978
0.335394285675749,0.332378764954483,0.30308895302802
0.332805496293141,0.329817351835826,0.300533849353473
0.330209847157772,0.327248534078019,0.297970121097356
0.327607748338801,0.324672664730652,0.295398172552436
0.32499965903573,0.322090141191459,0.292818466326113
0.322386092016302,0.319501409285314,0.290231529425857
0.319767618394285,0.316906967667531,0.287637959902962
0.317144872759333,0.314307372566161,0.285038434087204
0.314518558667589,0.311703242875532,0.282433714441008
0.311889454496994,0.309095265609863,0.27982465805554
0.309258419664896,0.306484201720984,0.277212225802027
0.306626401197408,0.30387089227792,0.27459749213889
0.303994440629545,0.301256264997933,0.27198165555811
0.301363681202151,0.29864134110819,0.269366049631594
0.29873537530565,0.296027242504234,0.266752154589129
0.296110892101213,0.293415199155432,0.264141609322692
0.293491725226812,0.290806556688172,0.261536223666182
0.290879500468335,0.288202784054392,0.258937990744144
0.288275983244496,0.285605481165804,0.256349099116849
0.285683085718477,0.283016386342671,0.253771944371973
0.283102873309592,0.280437383390299,0.251209139725467
0.280537570335279,0.277870508076762,0.248663525097633
0.277989564468701,0.275317953742549,0.24613817402804
0.27546140965199,0.27278207572796,0.243636397689946
0.272955827062281,0.270265394259138,0.241161745168921
0.270475703690744,0.267770595391153,0.238717999092039
0.268024088068099,0.265300529570206,0.236309165646699
0.265604182659042,0.262858207351071,0.23393945802814
0.263219332458544,0.260446791795878,0.231613272419943
0.260873009361428,0.258069587091996,0.229335155760267
0.258568791949186,0.255730022966663,0.227109764793687
0.25631034044978,0.253431634550004,0.224941816263677
0.254101366780121,0.251178037451239,0.222836028563161
0.251945599777235,0.248972897968053,0.220797055715285
0.24984674595819,0.246819898545998,0.218829415171705
0.247808446411446,0.244722698838764,0.21693741154163
0.245834230698243,0.242684892981407,0.215125058936853
0.243927468911795,0.240709963961934,0.213396005063114
0.242091323280355,0.2388012362416,0.21175346043512
0.240328700881819,0.236961828006832,0.210200136084927
0.238642209138341,0.235194604610379,0.208738192841726
0.23703411576007,0.233502134852337,0.207369204691739
0.235506314697075,0.231886651744762,0.206094137925326
0.23406029943796,0.230350019286794,0.20491334682402
0.232697144675103,0.22889370655187,0.203826585634448
0.231417496963632,0.227518770067943,0.202833035626062
0.230221574566728,0.226225845080013,0.201931345230291
0.22910917624046,0.225015145854205,0.201119680679026
0.22807969830404,0.223886474750886,0.20039578423474
0.227132158997609,0.222839239396763,0.199757037032427
0.226265228872628,0.221872476953279,0.199200523704181
0.225477265801774,0.220984884232683,0.198723096280016
0.224766353137305,0.220174852265152,0.198321435293207
0.224130339580564,0.219440503870565,0.197992106505836
0.223566879435072,0.218779732827958,0.197731612159032
0.223073472081431,0.218190243348425,0.197536436103893
0.222647499712937,0.217669588723397,0.197403082557912
0.222286262586352,0.217215208219025,0.197328108545348
0.22198701125572,0.216824461499386,0.197308150315918
0.221746975455432,0.216494660069978,0.197339944199323
0.221563389473118,0.216223095426056,0.197420342452924
0.221433513998538,0.216007063759467,0.19754632470784
0.221354654549819,0.21584388721827,0.197715005626761
0.221324176664189,0.215730931824254,0.197923639365878
0.221339518099402,0.21566562223563,0.198169621393125
0.371480326721148,0.366682622280047,0.369704127890089
0.36741573884724,0.362677860064156,0.365651265992106
0.363319052008375,0.358641297440899,0.361566197727013
0.361258452955691,0.356610867831881,0.35951136307413
0.359189566946253,0.354572219924402,0.357448208869882
0.355026585770782,0.350469910753279,0.35329658481619
0.350829416666777,0.34633365496051,0.349110615064696
0.348717798514404,0.34425257536614,0.347004530984497
0.346597379705869,0.342162744433637,0.344889598774097
0.344468078279924,0.340064075746719,0.342765733462404
0.342329813998534,0.337956484177996,0.340632851623738
0.340182508664355,0.335839886169249,0.338490871683852
0.33802608647194,0.333714200042134,0.336339714258924
0.335860474396158,0.331579346342442,0.334179302530898
0.333685602621606,0.329435248221388,0.33200956266295
0.33150140501724,0.327281831857765,0.329830424259211
0.329307819660862,0.325119026925198,0.327641820873356
0.327104789418596,0.322946767109168,0.325443690571101
0.324892262585012,0.320764990679001,0.323235976552231
0.322670193590155,0.318573641120523,0.321018627838345
0.320438543780367,0.316372667835707,0.31879160003314
0.318197282280522,0.314162026916276,0.316554856162795
0.315946386946051,0.311941681998988,0.314308367604795
0.313685845414004,0.309711605211076,0.312052115114355
0.311415656263319,0.307471778215236,0.309786089958611
0.309135830295492,0.305222193364484,0.307510295169707
0.306846391947926,0.302962854978255,0.305224746929058
0.304547380853455,0.300693780752239,0.302929476096277
0.302238853560784,0.298415003315694,0.300624529897543
0.299920885431986,0.296126571951262,0.298309973789593
0.297593572734624,0.293828554493749,0.29598589351703
0.295257034947602,0.291521039425824,0.293652397382175
0.292911417301421,0.289204138190148,0.291309618748381
0.290556893575137,0.286877987739105,0.288957718799369
0.288193669173938,0.284542753344962,0.286596889578924
0.285821984512819,0.282198631694979,0.284227357336905
0.283442118733305,0.27984585429762,0.281849386209199
0.281054393781455,0.27748469122754,0.279463282260652
0.278659178876353,0.275115455238376,0.277069397921212
0.276256895398828,0.272738506273388,0.27466813684631
0.273848022230091,0.270354256404578,0.272259959232698
0.271433101569041,0.267963175230872,0.26984538762042
0.269012745254989,0.26556579576501,0.267425013209916
0.266587641619015,0.263162720836709,0.264999502720222
0.264158562881854,0.260754630036044,0.262569605809378
0.261726373108375,0.258342287215428,0.260136163070893
0.25929203671804,0.255926548560483,0.257700114610057
0.256856627536278,0.253508371228931,0.255262509190062
0.254421338352893,0.251088822541602,0.252824513919737
0.251987490929455,0.248669089690007,0.250387424431182
0.249556546367275,0.246250489899674,0.247952675465776
0.247130115710126,0.243834480956795,0.24552185175003
0.244709970610487,0.241422671966534,0.243096698997513
0.242298053834158,0.239016834164032,0.240679134819004
0.239896489315418,0.236618911542803,0.238271259259585
0.237507591403702,0.234231030999925,0.23587536460882
0.235133872864335,0.231855511623336,0.233493944049389
0.23277805111255,0.229494872665293,0.231129698622798
0.230443052075646,0.227151839659987,0.228785541901674
0.228132010998734,0.224829348057021,0.226464601672511
0.225848269442834,0.222530543662048,0.224170217858346
0.223595367680658,0.220258779110115,0.221905935858301
0.221377031687507,0.21801760555716,0.219675494462924
0.219197153966435,0.215810758773846,0.217482807535554
0.217059767552376,0.213642138878108,0.215331938745718
0.214969012722191,0.211515783063189,0.213227068815258
0.212929096205152,0.209435830879124,0.211172455001612
0.210944243043111,0.207406481915691,0.209172382899216
0.209018641682707,0.205431946113582,0.207231111082209
0.207156383372552,0.203516387386877,0.205352809619583
0.205361397451238,0.201663861749178,0.203541494032751
0.203637384599797,0.1998782516588,0.201800956786309
0.201987750538907,0.198163198784233,0.200134698846976
0.200415542919016,0.196522037780414,0.198545864151281
0.198923394230873,0.194957733901105,0.197037179934842
0.19751347342203,0.193472827304457,0.195610905757088
0.1961874485349,0.192069386709684,0.194268793694103
0.194946462106415,0.190748974632703,0.193012061589226
0.19379112033995,0.189512625798468,0.191841380498026
0.192721496249959,0.188360839557005,0.190756876617433
0.191737146172659,0.187293586298139,0.189758147136992
0.190837138312966,0.186310327053277,0.188844288680522
0.190020091424612,0.185410044771589,0.188013936390774
0.189284221338921,0.184591285224196,0.187265311294697
0.188627392882474,0.183852205158949,0.18659627339
0.188047174743517,0.18319062520723,0.186004377904145
0.187540895029819,0.182604085114435,0.18548693236189
0.187105695563021,0.182089899090766,0.18504105241104
0.18673858332861,0.181645209411612,0.184663714746949
0.186436477901616,0.181267036788538,0.184351805897069
0.186196254058986,0.180952326438786,0.184102166037356
0.186014779143127,0.180697989168219,0.183911627383892
0.185888945040845,0.180500937125495,0.183777047017771
0.185815694880261,0.180358114169966,0.183695334251119
0.185792044725244,0.180266521017438,0.183663472827108
0.18581510066724,0.180223235488177,0.183678538372115
0.185882071786131,0.180225428286713,0.183737711592301
0.185990279483996,0.180270374801614,0.183838287739589
0.186137163697711,0.180355463435154,0.183977682873191
0.186320286476616,0.180478200966799,0.184153437421323
0.362249206395805,0.358360324175202,0.360428769284055
0.358538375394441,0.354651167462267,0.356774133459453
0.356673157463952,0.352786696461173,0.354937548186118
0.354801326434587,0.3509155524069,0.353094721792724
0.351037594381498,0.347153015760788,0.349390163828124
0.347246726244406,0.343363108662724,0.345660109924907
0.343428286027672,0.339545402018329,0.341904237084221
0.339581860556147,0.335699492967693,0.338122255874316
0.337648032164997,0.333765845701095,0.336221395356444
0.335707066463509,0.331825012654719,0.334313918659077
0.331803558570173,0.32792163555558,0.330479029374536
0.327871039923008,0.323989090676419,0.326617455145365
0.323909273824156,0.320027174994173,0.322729140089945
0.319918098242497,0.316035769591495,0.318814121730042
0.317911455859562,0.31402899877194,0.31684664080505
0.315897443081021,0.312014859029619,0.314872550501207
0.311847350868882,0.307964554614643,0.310904712954622
0.307768001560883,0.303885122346334,0.306911059352173
0.30571745650804,0.301834616821646,0.304904744955663
0.303659742262404,0.299777016497237,0.302892236485639
0.30159493417092,0.297712414189542,0.300873651897396
0.299523122856745,0.295640919956789,0.298849126698844
0.29744441573914,0.293562662827188,0.296818815591538
0.295358938696536,0.291477792692166,0.294782894258172
0.291168281731581,0.287288929924781,0.290695040398811
0.28906346310109,0.285185361052341,0.288643582532159
0.286952601679756,0.283076031894798,0.28658746856455
0.284835946565313,0.280961231960373,0.284527011921089
0.282713779097871,0.278841287374983,0.282462561543891
0.280586415944785,0.276716564418483,0.280394505085029
0.278454212459609,0.274587473377427,0.278323272360175
0.276317566334842,0.272454472736622,0.276249339077794
0.274176921568173,0.270318073731456,0.274173230857794
0.272032772761514,0.268178845282105,0.27209552755192
0.269885669771049,0.266037419328906,0.270016867875794
0.267736222724676,0.263894496585347,0.267937954359135
0.265585107420342,0.261750852720834,0.265859558616091
0.263433071114595,0.259607344979369,0.263782526931548
0.261280938704934,0.257464919232068,0.261707786151406
0.259129619301779,0.255324617450583,0.259636349854843
0.256980113175738,0.253187585574371,0.257569324774101
0.25483351905287,0.251055081726845,0.255507917411957
0.252691041714229,0.248928484713027,0.253453440788419
0.250553999835654,0.246809302703749,0.251407321225882
0.248423833978969,0.244699181978077,0.249371105055763
0.246302114615935,0.242599915556005,0.247346465099241
0.244190550031116,0.240513451507091,0.245335206740234
0.242090993909,0.238441900667843,0.243339273370342
0.240005452364356,0.236387543441581,0.241360750943973
0.237936090123458,0.234352835290702,0.239401871338269
0.235885235508562,0.232340410464772,0.237465014168798
0.233855383820939,0.230353083442382,0.235552706670781
0.231849198661681,0.228393847504927,0.233667621220506
0.22986951067882,0.226465869813308,0.231812570047088
0.227919313189404,0.224572482332164,0.229990496676257
0.226001754103157,0.22271716795069,0.228204463661648
0.224120123578293,0.220903541195155,0.226457636201719
0.222277836879014,0.219135323027099,0.22475326131823
0.220478411987116,0.217416309382324,0.223094642390436
0.218725441655084,0.215750333335652,0.221485109000861
0.217022559780159,0.214141221075742,0.219927982253212
0.215373402229275,0.212592742235803,0.218426535965755
0.213781562548029,0.211108555532925,0.216983954413393
0.212250543329971,0.209692151093189,0.215603287572286
0.210783704383839,0.208346791244164,0.214287405089639
0.20938420918619,0.207075451896293,0.213038950432132
0.208054971409493,0.205880766863592,0.211860296831681
0.206798603533148,0.204764977550865,0.210753506721508
0.205617369642144,0.203729890330694,0.209720296319902
0.20451314446916,0.202776843639698,0.208762006864673
0.203487380529291,0.201906686354337,0.20787958373203
0.202541084838781,0.201119768399678,0.207073564306825
0.201674806226013,0.200415943857171,0.206344075036364
0.200888633676683,0.199794586137559,0.205690837635248
0.200182205559094,0.199254614141242,0.205113183955425
0.199554729006243,0.198794527799639,0.204610078632995
0.1990050082405,0.19841245101846,0.204180148302815
0.198531480253693,0.198106179846405,0.203821715954421
0.198132256023146,0.197873233667521,0.203532838895835
0.197805165357587,0.197710907340509,0.203311348791309
